timestamp_ph,timestamp_utc,latitude,longitude,B14,B15
2025-03-09 16:10:00,2025-03-09 08:10:00,14.77083,120.45537,289.1298283803477,285.29411610805164
2025-03-09 16:20:00,2025-03-09 08:20:00,14.77083,120.45537,290.36055775146394,286.7078526419397
2025-03-09 16:30:00,2025-03-09 08:30:00,14.77083,120.45537,290.4439853423956,286.7377667487853
2025-03-09 16:40:00,2025-03-09 08:40:00,14.77083,120.45537,289.6629097206035,285.68670506534363
2025-03-09 16:50:00,2025-03-09 08:50:00,14.77083,120.45537,290.4439853423956,286.5581881850703
2025-03-09 17:00:00,2025-03-09 09:00:00,14.77083,120.45537,290.5829098469371,286.7975695138086
2025-03-09 17:10:00,2025-03-09 09:10:00,14.77083,120.45537,290.4439853423956,286.7377667487853
2025-03-09 17:20:00,2025-03-09 09:20:00,14.77083,120.45537,286.82852212258047,283.25138909615475
2025-03-09 17:30:00,2025-03-09 09:30:00,14.77083,120.45537,281.0217377402302,278.2012878182783
2025-03-09 17:40:00,2025-03-09 09:40:00,14.77083,120.45537,277.0392293447579,274.85589896582405
2025-03-09 17:50:00,2025-03-09 09:50:00,14.77083,120.45537,274.52126153436575,273.0629475934182
2025-03-09 18:00:00,2025-03-09 10:00:00,14.77083,120.45537,274.553530821351,273.1298534418828
2025-03-09 18:10:00,2025-03-09 10:10:00,14.77083,120.45537,273.906073297927,272.5262726373076
2025-03-09 18:20:00,2025-03-09 10:20:00,14.77083,120.45537,275.22885022112496,273.46380241476373
2025-03-09 18:30:00,2025-03-09 10:30:00,14.77083,120.45537,274.5857942065892,272.9290128444124
2025-03-09 18:40:00,2025-03-09 10:40:00,14.77083,120.45537,274.84351546992224,273.53047984495254
2025-03-09 18:50:00,2025-03-09 10:50:00,14.77083,120.45537,275.45294241432407,274.0624687063314
2025-03-09 19:00:00,2025-03-09 11:00:00,14.77083,120.45537,275.54882776809626,273.6969881893991
2025-03-09 19:10:00,2025-03-09 11:10:00,14.77083,120.45537,276.85018690320356,274.69104913084783
2025-03-09 19:20:00,2025-03-09 11:20:00,14.77083,120.45537,271.3059488777842,269.25142653432874
2025-03-09 19:30:00,2025-03-09 11:30:00,14.77083,120.45537,273.6458948206443,271.98705696941823
2025-03-09 19:40:00,2025-03-09 11:40:00,14.77083,120.45537,275.89962756934943,274.327550334213
2025-03-09 19:50:00,2025-03-09 11:50:00,14.77083,120.45537,276.85018690320356,275.0534074685576
2025-03-09 20:00:00,2025-03-09 12:00:00,14.77083,120.45537,276.37602202044405,274.72403994030617
2025-03-09 20:10:00,2025-03-09 12:10:00,14.77083,120.45537,276.7239609778051,274.7570160956479
2025-03-09 20:20:00,2025-03-09 12:20:00,14.77083,120.45537,275.22885022112496,273.9297018365361
2025-03-09 20:30:00,2025-03-09 12:30:00,14.77083,120.45537,274.77914549604714,273.4971459741568
2025-03-09 20:40:00,2025-03-09 12:40:00,14.77083,120.45537,274.1979570768811,272.89550860927704
2025-03-09 20:50:00,2025-03-09 12:50:00,14.77083,120.45537,275.00424931707124,273.8632609869413
2025-03-09 21:00:00,2025-03-09 13:00:00,14.77083,120.45537,274.84351546992224,273.9961043868879
2025-03-09 21:10:00,2025-03-09 13:10:00,14.77083,120.45537,274.77914549604714,273.9961043868879
2025-03-09 21:20:00,2025-03-09 13:20:00,14.77083,120.45537,274.77914549604714,273.8964835438738
2025-03-09 21:30:00,2025-03-09 13:30:00,14.77083,120.45537,274.77914549604714,273.7967764458675
2025-03-09 21:40:00,2025-03-09 13:40:00,14.77083,120.45537,274.5857942065892,273.63040741854223
2025-03-09 21:50:00,2025-03-09 13:50:00,14.77083,120.45537,274.7147384019577,273.6637026265588
2025-03-09 22:00:00,2025-03-09 14:00:00,14.77083,120.45537,275.29292590585095,274.02929397769515
2025-03-09 22:10:00,2025-03-09 14:10:00,14.77083,120.45537,276.78709584794564,275.1520388139863
2025-03-09 22:20:00,2025-03-09 14:20:00,14.77083,120.45537,276.9447521597339,275.1848938775819
2025-03-09 22:30:00,2025-03-09 14:30:00,14.77083,120.45537,278.7250413931974,276.52419791564785
2025-03-09 22:50:00,2025-03-09 14:50:00,14.77083,120.45537,270.6364634978262,269.25142653432874
2025-03-09 23:00:00,2025-03-09 15:00:00,14.77083,120.45537,269.5214362229231,268.38250050108854
2025-03-09 23:10:00,2025-03-09 15:10:00,14.77083,120.45537,269.72514646065684,268.59166859990347
2025-03-09 23:20:00,2025-03-09 15:20:00,14.77083,120.45537,270.7036209735362,269.32064348286514
2025-03-09 23:30:00,2025-03-09 15:30:00,14.77083,120.45537,270.33365733112555,267.6472271929396
2025-03-09 23:40:00,2025-03-09 15:40:00,14.77083,120.45537,274.2627006496696,271.5809503826002
2025-03-09 23:50:00,2025-03-09 15:50:00,14.77083,120.45537,270.2325095843158,268.59166859990347
2025-03-10 00:00:00,2025-03-09 16:00:00,14.77083,120.45537,270.80427127802994,269.0781907610846
2025-03-10 00:10:00,2025-03-09 16:10:00,14.77083,120.45537,272.664043098351,270.3880153463899
2025-03-10 00:20:00,2025-03-09 16:20:00,14.77083,120.45537,268.87345931404207,267.71746706173
2025-03-10 00:30:00,2025-03-09 16:30:00,14.77083,120.45537,261.94567018632785,260.07516412476224
2025-03-10 00:40:00,2025-03-09 16:40:00,14.77083,120.45537,261.79782158780097,259.58290893697927
2025-03-10 00:50:00,2025-03-09 16:50:00,14.77083,120.45537,266.97203004993,265.0875141513257
2025-03-10 01:00:00,2025-03-09 17:00:00,14.77083,120.45537,268.63359458778257,266.19712518806057
2025-03-10 01:10:00,2025-03-09 17:10:00,14.77083,120.45537,266.8671837100429,264.25666837833006
2025-03-10 01:20:00,2025-03-09 17:20:00,14.77083,120.45537,260.6434461016989,258.2454289384209
2025-03-10 01:30:00,2025-03-09 17:30:00,14.77083,120.45537,259.092728439977,256.0669662613149
2025-03-10 01:40:00,2025-03-09 17:40:00,14.77083,120.45537,257.3187226046547,254.48037110535023
2025-03-10 01:50:00,2025-03-09 17:50:00,14.77083,120.45537,256.53562953005536,252.9888461093825
2025-03-10 02:00:00,2025-03-09 18:00:00,14.77083,120.45537,253.97884690488604,251.67947693866364
2025-03-10 02:10:00,2025-03-09 18:10:00,14.77083,120.45537,256.33870727701344,252.86687484966797
2025-03-10 02:20:00,2025-03-09 18:20:00,14.77083,120.45537,266.27081934764436,261.8351115509281
2025-03-10 02:30:00,2025-03-09 18:30:00,14.77083,120.45537,256.73209360943963,254.7200392315941
2025-03-10 02:40:00,2025-03-09 18:40:00,14.77083,120.45537,250.15600559606025,249.30003278984896
2025-03-10 02:50:00,2025-03-09 18:50:00,14.77083,120.45537,249.7719343383262,248.9185615003988
2025-03-10 03:00:00,2025-03-09 19:00:00,14.77083,120.45537,250.7497400917367,249.84820119268142
2025-03-10 03:10:00,2025-03-09 19:10:00,14.77083,120.45537,248.39074373243153,247.59205933235623
2025-03-10 03:20:00,2025-03-09 19:20:00,14.77083,120.45537,248.47779563856034,247.6351691353305
2025-03-10 03:30:00,2025-03-09 19:30:00,14.77083,120.45537,254.01940576342736,252.17265503453453
2025-03-10 03:40:00,2025-03-09 19:40:00,14.77083,120.45537,257.3187226046547,255.71225643086498
2025-03-10 03:50:00,2025-03-09 19:50:00,14.77083,120.45537,252.21484141446666,250.93473206044683
2025-03-10 04:00:00,2025-03-09 20:00:00,14.77083,120.45537,250.70748625922323,249.8061556029747
2025-03-10 04:10:00,2025-03-09 20:10:00,14.77083,120.45537,252.5459666558114,251.22506465202522
2025-03-10 04:20:00,2025-03-09 20:20:00,14.77083,120.45537,265.9181955846002,261.4259280526469
2025-03-10 04:30:00,2025-03-09 20:30:00,14.77083,120.45537,272.82836400444194,267.43622841263567
2025-03-10 04:40:00,2025-03-09 20:40:00,14.77083,120.45537,258.017323800036,254.520360899777
2025-03-10 04:50:00,2025-03-09 20:50:00,14.77083,120.45537,253.28604614525867,251.1836512884959
2025-03-10 05:00:00,2025-03-09 21:00:00,14.77083,120.45537,252.58726893807778,250.7684145873301
2025-03-10 05:10:00,2025-03-09 21:10:00,14.77083,120.45537,250.62289541351694,249.5112553110343
2025-03-10 05:20:00,2025-03-09 21:20:00,14.77083,120.45537,249.98553694698563,249.08829777030516
2025-03-10 05:30:00,2025-03-09 21:30:00,14.77083,120.45537,249.29991525813327,248.66336128548625
2025-03-10 05:40:00,2025-03-09 21:40:00,14.77083,120.45537,250.49583374077488,249.38458242458856
2025-03-10 05:50:00,2025-03-09 21:50:00,14.77083,120.45537,255.6258864518052,252.66322023072868
2025-03-10 06:00:00,2025-03-09 22:00:00,14.77083,120.45537,253.20415267822787,250.89317430599831
2025-03-10 06:10:00,2025-03-09 22:10:00,14.77083,120.45537,253.77569059134024,251.34922289481665
2025-03-10 06:20:00,2025-03-09 22:20:00,14.77083,120.45537,254.66577861835125,252.54082320359728
2025-03-10 06:30:00,2025-03-09 22:30:00,14.77083,120.45537,255.46664459773115,253.2323266195723
2025-03-10 06:40:00,2025-03-09 22:40:00,14.77083,120.45537,253.49043195215222,252.2136313212051
2025-03-10 06:50:00,2025-03-09 22:50:00,14.77083,120.45537,257.12363710904674,255.51463839763076
2025-03-10 07:00:00,2025-03-09 23:00:00,14.77083,120.45537,256.8889318978592,255.15788972348088
2025-03-10 07:10:00,2025-03-09 23:10:00,14.77083,120.45537,262.79102013507816,260.9027684465039
2025-03-10 07:20:00,2025-03-09 23:20:00,14.77083,120.45537,266.51684702886143,264.36540755132296
2025-03-10 07:30:00,2025-03-09 23:30:00,14.77083,120.45537,272.43351228419385,268.3126887200048
2025-03-10 07:40:00,2025-03-09 23:40:00,14.77083,120.45537,265.8828518113044,262.2796334851596
2025-03-10 07:50:00,2025-03-09 23:50:00,14.77083,120.45537,267.42497027271963,264.8353364957932
2025-03-10 08:00:00,2025-03-10 00:00:00,14.77083,120.45537,264.78053355396247,263.45574369532386
2025-03-10 08:10:00,2025-03-10 00:10:00,14.77083,120.45537,264.81630332490823,263.6018220154091
2025-03-10 08:20:00,2025-03-10 00:20:00,14.77083,120.45537,264.4579819355559,263.3460473313197
2025-03-10 08:30:00,2025-03-10 00:30:00,14.77083,120.45537,265.03062047000475,263.9297549315377
2025-03-10 08:40:00,2025-03-10 00:40:00,14.77083,120.45537,267.52919181880077,265.4825665599647
2025-03-10 08:50:00,2025-03-10 00:50:00,14.77083,120.45537,275.9314544477685,272.59349414002236
2025-03-10 09:00:00,2025-03-10 01:00:00,14.77083,120.45537,275.3249506192481,270.4222786593353
2025-03-10 09:10:00,2025-03-10 01:10:00,14.77083,120.45537,279.55770488823225,275.11916922219547
2025-03-10 09:20:00,2025-03-10 01:20:00,14.77083,120.45537,272.53238006655187,270.18223013019576
2025-03-10 09:30:00,2025-03-10 01:30:00,14.77083,120.45537,280.80950243018987,276.6864949548741
2025-03-10 09:40:00,2025-03-10 01:40:00,14.77083,120.45537,282.37602980360026,278.0731167655985
2025-03-10 09:50:00,2025-03-10 01:50:00,14.77083,120.45537,277.4476245717325,274.2613382619573
2025-03-10 10:00:00,2025-03-10 02:00:00,14.77083,120.45537,285.3547616615633,281.487054200551
2025-03-10 10:10:00,2025-03-10 02:10:00,14.77083,120.45537,285.4420009409466,281.14366837841914
2025-03-10 10:20:00,2025-03-10 02:20:00,14.77083,120.45537,283.9788159782674,279.79205377501006
2025-03-10 10:30:00,2025-03-10 02:30:00,14.77083,120.45537,278.2595353262298,275.11916922219547
2025-03-10 10:50:00,2025-03-10 02:50:00,14.77083,120.45537,271.1055942015306,269.21680451410964
2025-03-10 11:00:00,2025-03-10 03:00:00,14.77083,120.45537,271.8382057883051,270.14789278599693
2025-03-10 11:10:00,2025-03-10 03:10:00,14.77083,120.45537,270.0636876890696,268.9046816023375
2025-03-10 11:20:00,2025-03-10 03:20:00,14.77083,120.45537,272.82836400444194,270.79846000141487
2025-03-10 11:30:00,2025-03-10 03:30:00,14.77083,120.45537,270.9383041831455,269.42439023797135
2025-03-10 11:40:00,2025-03-10 03:40:00,14.77083,120.45537,274.4243814178597,272.0883572558212
2025-03-10 11:50:00,2025-03-10 03:50:00,14.77083,120.45537,275.3569605164725,272.96251260671914
2025-03-10 12:00:00,2025-03-10 04:00:00,14.77083,120.45537,278.07274270665215,275.61121219847706
2025-03-10 12:10:00,2025-03-10 04:10:00,14.77083,120.45537,273.8735873845677,271.7503395667017
2025-03-10 12:20:00,2025-03-10 04:20:00,14.77083,120.45537,277.9168232693593,275.0862903543596
2025-03-10 12:30:00,2025-03-10 04:30:00,14.77083,120.45537,272.69692288450364,270.07919173887797
2025-03-10 12:40:00,2025-03-10 04:40:00,14.77083,120.45537,275.86778607206764,272.4253630781982
2025-03-10 12:50:00,2025-03-10 04:50:00,14.77083,120.45537,274.52126153436575,271.30939543791163
2025-03-10 13:00:00,2025-03-10 05:00:00,14.77083,120.45537,269.6233485333496,267.5066051444313
2025-03-10 13:10:00,2025-03-10 05:10:00,14.77083,120.45537,263.77320867157744,261.6493231575159
2025-03-10 13:20:00,2025-03-10 05:20:00,14.77083,120.45537,258.21036129892104,256.45956410081993
2025-03-10 13:30:00,2025-03-10 05:30:00,14.77083,120.45537,257.6299278027834,255.94886810210775
2025-03-10 13:40:00,2025-03-10 05:40:00,14.77083,120.45537,259.3594668575279,256.96757487053543
2025-03-10 13:50:00,2025-03-10 05:50:00,14.77083,120.45537,265.31558231466556,263.27285402711567
2025-03-10 14:00:00,2025-03-10 06:00:00,14.77083,120.45537,276.50268720324016,273.2635531540409
2025-03-10 14:10:00,2025-03-10 06:10:00,14.77083,120.45537,272.23547928116363,270.45653143565363
2025-03-10 14:20:00,2025-03-10 06:20:00,14.77083,120.45537,269.82684000526837,268.7308977320308
2025-03-10 14:30:00,2025-03-10 06:30:00,14.77083,120.45537,267.59859966268476,265.7332103696915
2025-03-10 14:40:00,2025-03-10 06:40:00,14.77083,120.45537,265.20882073580344,263.3460473313197
2025-03-10 14:50:00,2025-03-10 06:50:00,14.77083,120.45537,268.9076667319059,267.71746706173
2025-03-10 15:00:00,2025-03-10 07:00:00,14.77083,120.45537,270.40102799149616,269.0088210889418
2025-03-10 15:10:00,2025-03-10 07:10:00,14.77083,120.45537,271.20581898384376,269.52803398703736
2025-03-10 15:20:00,2025-03-10 07:20:00,14.77083,120.45537,270.9717902935844,269.6660837261296
2025-03-10 15:30:00,2025-03-10 07:30:00,14.77083,120.45537,268.9418763158424,268.0679922062756
2025-03-10 15:40:00,2025-03-10 07:40:00,14.77083,120.45537,271.90452973639117,270.45653143565363
2025-03-10 15:50:00,2025-03-10 07:50:00,14.77083,120.45537,271.8050196655233,269.8728275144077
2025-03-10 16:00:00,2025-03-10 08:00:00,14.77083,120.45537,270.7371796521961,269.04350862103354
2025-03-10 16:10:00,2025-03-10 08:10:00,14.77083,120.45537,268.2898657478217,267.40102569596473
2025-03-10 16:20:00,2025-03-10 08:20:00,14.77083,120.45537,267.9794268337518,267.08365025711066
2025-03-10 16:30:00,2025-03-10 08:30:00,14.77083,120.45537,268.1175265912747,267.11896218740213
2025-03-10 16:40:00,2025-03-10 08:40:00,14.77083,120.45537,270.83779947126936,269.1475166930614
2025-03-10 16:50:00,2025-03-10 08:50:00,14.77083,120.45537,268.49625535411974,267.6120873771971
2025-03-10 17:00:00,2025-03-10 09:00:00,14.77083,120.45537,270.9717902935844,269.631586073996
2025-03-10 17:10:00,2025-03-10 09:10:00,14.77083,120.45537,268.9418763158424,267.9279200002285
2025-03-10 17:20:00,2025-03-10 09:20:00,14.77083,120.45537,267.45972709505395,266.5880975244075
2025-03-10 17:30:00,2025-03-10 09:30:00,14.77083,120.45537,271.0387179450774,269.3898225216644
2025-03-10 17:40:00,2025-03-10 09:40:00,14.77083,120.45537,271.605701084759,269.838399773414
2025-03-10 17:50:00,2025-03-10 09:50:00,14.77083,120.45537,266.93708952891586,265.98325956638854
2025-03-10 18:00:00,2025-03-10 10:00:00,14.77083,120.45537,265.6351120579924,264.69096891865627
2025-03-10 18:10:00,2025-03-10 10:10:00,14.77083,120.45537,270.7707361168502,269.3898225216644
2025-03-10 18:20:00,2025-03-10 10:20:00,14.77083,120.45537,270.9717902935844,269.4934987266003
2025-03-10 18:30:00,2025-03-10 10:30:00,14.77083,120.45537,274.1979570768811,272.0545987690648
2025-03-10 18:40:00,2025-03-10 10:40:00,14.77083,120.45537,268.5306004756056,267.6823500012663
2025-03-10 18:50:00,2025-03-10 10:50:00,14.77083,120.45537,268.35871450069345,267.365805879797
2025-03-10 19:00:00,2025-03-10 11:00:00,14.77083,120.45537,267.73726492461236,266.8007544472842
2025-03-10 19:10:00,2025-03-10 11:10:00,14.77083,120.45537,267.56389481599933,266.8361592305291
2025-03-10 19:20:00,2025-03-10 11:20:00,14.77083,120.45537,268.59927252797996,267.365805879797
2025-03-10 19:30:00,2025-03-10 11:30:00,14.77083,120.45537,267.87572377207,266.97765067968004
2025-03-10 19:40:00,2025-03-10 11:40:00,14.77083,120.45537,267.39021526589653,266.19712518806057
2025-03-10 19:50:00,2025-03-10 11:50:00,14.77083,120.45537,269.1809474392492,267.7876614910453
2025-03-10 20:00:00,2025-03-10 12:00:00,14.77083,120.45537,269.5893899529645,268.10297930819775
2025-03-10 20:10:00,2025-03-10 12:10:00,14.77083,120.45537,269.3172912587719,267.99797864446595
2025-03-10 20:20:00,2025-03-10 12:20:00,14.77083,120.45537,271.9708129727406,269.6660837261296
2025-03-10 20:30:00,2025-03-10 12:30:00,14.77083,120.45537,269.72514646065684,268.45226768344
2025-03-10 20:40:00,2025-03-10 12:40:00,14.77083,120.45537,268.83922482867587,268.0329938576927
2025-03-10 20:50:00,2025-03-10 12:50:00,14.77083,120.45537,269.3172912587719,268.1729254141326
2025-03-10 21:00:00,2025-03-10 13:00:00,14.77083,120.45537,267.39021526589653,266.94229807679915
2025-03-10 21:10:00,2025-03-10 13:10:00,14.77083,120.45537,267.32064632435583,266.87154670013217
2025-03-10 21:20:00,2025-03-10 13:20:00,14.77083,120.45537,267.1813564470377,266.69447576718653
2025-03-10 21:30:00,2025-03-10 13:30:00,14.77083,120.45537,267.1116352912682,266.4105581527544
2025-03-10 21:40:00,2025-03-10 13:40:00,14.77083,120.45537,267.56389481599933,266.65903563012876
2025-03-10 21:50:00,2025-03-10 13:50:00,14.77083,120.45537,268.63359458778257,267.2248230462795
2025-03-10 22:00:00,2025-03-10 14:00:00,14.77083,120.45537,273.71100623521494,270.31946256059445
2025-03-10 22:10:00,2025-03-10 14:10:00,14.77083,120.45537,288.2546409981906,283.46636097219533
2025-03-10 22:20:00,2025-03-10 14:20:00,14.77083,120.45537,289.43876262951005,284.9003256136297
2025-03-10 22:30:00,2025-03-10 14:30:00,14.77083,120.45537,290.8879381374204,286.6779364319485
2025-03-10 22:50:00,2025-03-10 14:50:00,14.77083,120.45537,286.2529179193145,282.13998401816275
2025-03-11 00:20:00,2025-03-10 16:20:00,14.77083,120.45537,287.5153294177378,283.1283870948638
2025-03-11 00:30:00,2025-03-10 16:30:00,14.77083,120.45537,283.8609054532563,279.2852791191703
2025-03-11 00:40:00,2025-03-10 16:40:00,14.77083,120.45537,279.0959397401562,275.84012992220454
2025-03-11 00:50:00,2025-03-10 16:50:00,14.77083,120.45537,278.4770329822534,274.9546925009928
2025-03-11 01:00:00,2025-03-10 17:00:00,14.77083,120.45537,269.5893899529645,268.10297930819775
2025-03-11 01:10:00,2025-03-10 17:10:00,14.77083,120.45537,268.1520257581988,266.97765067968004
2025-03-11 01:20:00,2025-03-10 17:20:00,14.77083,120.45537,272.4664793762388,270.21655137272944
2025-03-11 01:30:00,2025-03-10 17:30:00,14.77083,120.45537,273.1561973444282,270.76431203969537
2025-03-11 01:40:00,2025-03-10 17:40:00,14.77083,120.45537,275.9314544477685,272.996002539365
2025-03-11 01:50:00,2025-03-10 17:50:00,14.77083,120.45537,267.0767475414515,265.94757169764927
2025-03-11 02:00:00,2025-03-10 18:00:00,14.77083,120.45537,266.27081934764436,265.1953998188512
2025-03-11 02:10:00,2025-03-10 18:10:00,14.77083,120.45537,265.7413649978244,264.87140041748233
2025-03-11 02:20:00,2025-03-10 18:20:00,14.77083,120.45537,264.49387458872883,263.8205564161015
2025-03-11 02:30:00,2025-03-10 18:30:00,14.77083,120.45537,264.49387458872883,263.9297549315377
2025-03-11 02:40:00,2025-03-10 18:40:00,14.77083,120.45537,265.06628143911496,264.3291756102776
2025-03-11 02:50:00,2025-03-10 18:50:00,14.77083,120.45537,266.7272079182519,265.37497302696806
2025-03-11 03:00:00,2025-03-10 19:00:00,14.77083,120.45537,267.52919181880077,265.98325956638854
2025-03-11 03:10:00,2025-03-10 19:10:00,14.77083,120.45537,265.38668707882994,264.6187108885727
2025-03-11 03:20:00,2025-03-10 19:20:00,14.77083,120.45537,265.52872502716843,264.5463974359025
2025-03-11 03:30:00,2025-03-10 19:30:00,14.77083,120.45537,265.95351061670317,264.87140041748233
2025-03-11 03:40:00,2025-03-10 19:40:00,14.77083,120.45537,265.45773123735836,264.47404003466823
2025-03-11 03:50:00,2025-03-10 19:50:00,14.77083,120.45537,266.93708952891586,265.4108477474415
2025-03-11 04:00:00,2025-03-10 20:00:00,14.77083,120.45537,268.25542235403447,266.1258804132247
2025-03-11 04:10:00,2025-03-10 20:10:00,14.77083,120.45537,266.58701910931785,265.0875141513257
2025-03-11 04:20:00,2025-03-10 20:20:00,14.77083,120.45537,266.48174339407853,265.05152395467945
2025-03-11 04:30:00,2025-03-10 20:30:00,14.77083,120.45537,266.6571426935342,265.1594520688283
2025-03-11 04:40:00,2025-03-10 20:40:00,14.77083,120.45537,266.58701910931785,265.2313411202109
2025-03-11 04:50:00,2025-03-10 20:50:00,14.77083,120.45537,268.4618829605876,266.3038977241342
2025-03-11 05:00:00,2025-03-10 21:00:00,14.77083,120.45537,270.2999565411301,267.6823500012663
2025-03-11 05:10:00,2025-03-10 21:10:00,14.77083,120.45537,274.1331664703015,270.69599026448947
2025-03-11 05:20:00,2025-03-10 21:20:00,14.77083,120.45537,281.8664366595762,277.2689116639506
2025-03-11 05:40:00,2025-03-10 21:40:00,14.77083,120.45537,288.08446410251173,283.95633676717927
2025-03-11 05:50:00,2025-03-10 21:50:00,14.77083,120.45537,275.29292590585095,272.7613770192749
2025-03-11 06:00:00,2025-03-10 22:00:00,14.77083,120.45537,270.9717902935844,269.9416564316346
2025-03-11 06:10:00,2025-03-10 22:10:00,14.77083,120.45537,270.1312495049945,268.9046816023375
2025-03-11 06:20:00,2025-03-10 22:20:00,14.77083,120.45537,269.21505793592195,267.18954574509314
2025-03-11 06:30:00,2025-03-10 22:30:00,14.77083,120.45537,269.99607302603135,269.1821660561625
2025-03-11 06:40:00,2025-03-10 22:40:00,14.77083,120.45537,270.2325095843158,269.4934987266003
2025-03-11 06:50:00,2025-03-10 22:50:00,14.77083,120.45537,270.26623423099437,269.42439023797135
2025-03-11 07:00:00,2025-03-10 23:00:00,14.77083,120.45537,269.2832274035054,268.45226768344
2025-03-11 07:10:00,2025-03-10 23:10:00,14.77083,120.45537,269.2832274035054,268.3126887200048
2025-03-11 07:20:00,2025-03-10 23:20:00,14.77083,120.45537,264.09823033185506,262.6117669986345
2025-03-11 07:30:00,2025-03-10 23:30:00,14.77083,120.45537,268.4275077363144,267.29533745480967
2025-03-11 07:40:00,2025-03-10 23:40:00,14.77083,120.45537,270.535631568838,269.21680451410964
2025-03-11 07:50:00,2025-03-10 23:50:00,14.77083,120.45537,278.91065921669093,275.512968193496
2025-03-11 08:00:00,2025-03-11 00:00:00,14.77083,120.45537,274.65028952905067,272.59349414002236
2025-03-11 08:10:00,2025-03-11 00:10:00,14.77083,120.45537,280.4751207891362,277.30118134995286
2025-03-11 08:20:00,2025-03-11 00:20:00,14.77083,120.45537,275.45294241432407,272.6270926856164
2025-03-11 08:30:00,2025-03-11 00:30:00,14.77083,120.45537,274.1007552312379,271.6487355204678
2025-03-11 08:40:00,2025-03-11 00:40:00,14.77083,120.45537,271.67218475290207,270.18223013019576
2025-03-11 08:50:00,2025-03-11 00:50:00,14.77083,120.45537,270.2325095843158,269.2860432152321
2025-03-11 09:00:00,2025-03-11 01:00:00,14.77083,120.45537,269.0102436039817,268.1729254141326
2025-03-11 09:10:00,2025-03-11 01:10:00,14.77083,120.45537,269.48744588722656,268.6613080802739
2025-03-11 09:20:00,2025-03-11 01:20:00,14.77083,120.45537,268.3931149907788,267.57694179471025
2025-03-11 09:30:00,2025-03-11 01:30:00,14.77083,120.45537,271.9708129727406,270.4222786593353
2025-03-11 09:40:00,2025-03-11 01:40:00,14.77083,120.45537,272.07015283726435,270.3880153463899
2025-03-11 09:50:00,2025-03-11 01:50:00,14.77083,120.45537,269.79294944734016,268.6613080802739
2025-03-11 10:00:00,2025-03-11 02:00:00,14.77083,120.45537,268.9076667319059,267.9279200002285
2025-03-11 10:10:00,2025-03-11 02:10:00,14.77083,120.45537,269.5554240229264,267.6823500012663
2025-03-11 10:20:00,2025-03-11 02:20:00,14.77083,120.45537,272.7298056216076,270.8325920705037
2025-03-11 10:30:00,2025-03-11 02:30:00,14.77083,120.45537,272.4005387073811,269.59707765211965
2025-03-11 10:50:00,2025-03-11 02:50:00,14.77083,120.45537,265.06628143911496,260.30155050430557
2025-03-11 11:00:00,2025-03-11 03:00:00,14.77083,120.45537,260.6434461016989,257.8599523586431
2025-03-11 11:10:00,2025-03-11 03:10:00,14.77083,120.45537,262.42447224406027,259.58290893697927
2025-03-11 11:20:00,2025-03-11 03:20:00,14.77083,120.45537,263.0467002637586,260.22614688388796
2025-03-11 11:30:00,2025-03-11 03:30:00,14.77083,120.45537,261.90872476746915,259.3548945063147
2025-03-11 11:40:00,2025-03-11 03:40:00,14.77083,120.45537,265.20882073580344,262.3904597291779
2025-03-11 11:50:00,2025-03-11 03:50:00,14.77083,120.45537,271.5391668420797,269.1475166930614
2025-03-11 12:00:00,2025-03-11 04:00:00,14.77083,120.45537,280.5055643736178,274.69104913084783
2025-03-11 12:10:00,2025-03-11 04:10:00,14.77083,120.45537,260.75583895370323,258.1299489524383
2025-03-11 12:20:00,2025-03-11 04:20:00,14.77083,120.45537,265.77676355697105,263.56532455937224
2025-03-11 12:30:00,2025-03-11 04:30:00,14.77083,120.45537,263.483317731486,261.5004454181094
2025-03-11 12:40:00,2025-03-11 04:40:00,14.77083,120.45537,260.9801686582073,258.7443070943218
2025-03-11 12:50:00,2025-03-11 04:50:00,14.77083,120.45537,256.9672381750059,254.75993497384877
2025-03-11 13:00:00,2025-03-11 05:00:00,14.77083,120.45537,259.8904808559721,257.3177316964648
2025-03-11 13:10:00,2025-03-11 05:10:00,14.77083,120.45537,270.2999565411301,267.6823500012663
2025-03-11 13:20:00,2025-03-11 05:20:00,14.77083,120.45537,272.49943061024317,269.59707765211965
2025-03-11 13:30:00,2025-03-11 05:30:00,14.77083,120.45537,268.9076667319059,266.5880975244075
2025-03-11 13:40:00,2025-03-11 05:40:00,14.77083,120.45537,269.79294944734016,268.6613080802739
2025-03-11 13:50:00,2025-03-11 05:50:00,14.77083,120.45537,269.21505793592195,268.2078844365874
2025-03-11 14:00:00,2025-03-11 06:00:00,14.77083,120.45537,273.09071667239135,271.1733742412999
2025-03-11 14:10:00,2025-03-11 06:10:00,14.77083,120.45537,276.21747563628435,273.2301415342237
2025-03-11 14:20:00,2025-03-11 06:20:00,14.77083,120.45537,274.1979570768811,271.95327364118197
2025-03-11 14:30:00,2025-03-11 06:30:00,14.77083,120.45537,273.93854851227815,271.95327364118197
2025-03-11 14:40:00,2025-03-11 06:40:00,14.77083,120.45537,271.7718315972032,270.14789278599693
2025-03-11 14:50:00,2025-03-11 06:50:00,14.77083,120.45537,269.6233485333496,268.4173868689605
2025-03-11 15:00:00,2025-03-11 07:00:00,14.77083,120.45537,276.4710358001368,273.6637026265588
